id,title,url,num_points,num_comments,author,created_at
10448687,ask hn: should i maintain a daily journal of my thoughts?,,13,12,textread,2015-10-25 22:17:00
12541891,ask hn: thinking about making a website to teach people excel. good idea?,,1,3,Im_a_throw_away,2016-09-20 18:20:00
11437516,ask hn: best payment solution for intermediary company,,1,2,pixiez,2016-04-06 08:47:00
11337379,ask hn: how does submitting a patent for an app/website/browser extension work?,,2,3,simonebrunozzi,2016-03-22 15:44:00
11802820,ask hn: has yc changed it's mo for acceptance?,,3,2,katpas,2016-05-30 19:57:00
10577487,"ask hn: why are gmt{+,-}n timezones sometimes reversed?",,2,1,zensavona,2015-11-16 21:50:00
11836517,ask hn: would anyone use an api for sports data?,,26,51,romellogoodman,2016-06-04 14:50:00
10930697,ask hn: should chrome support android apps?,,2,2,jlebrech,2016-01-19 13:51:00
12504382,ask hn: suggestion on automated testing suit(e2e) for nodejs/reactredux app?,,3,2,sunasra,2016-09-15 08:40:00
11611434,ask hn: server-side web framework in swift/objectivec?,,1,2,tango12,2016-05-02 14:05:00
11871495,ask hn: my daughter wants to build a web site,,2,4,todd8,2016-06-09 18:54:00
11359266,ask hn: how do you integrate remote developers?,,127,90,tnitsche,2016-03-25 10:04:00
12018813,ask hn: resources for learning how to hand-write modern x86-64 assembly?,,2,2,sdegutis,2016-07-01 19:01:00
11221111,ask hn: are 300 ms considered acceptable latency for browser-internal urls?,,7,1,currysausage,2016-03-04 00:27:00
10670091,ask hn: apple and google browser/os bundling today vs. microsoft circa 2000,,2,1,edtrudeau,2015-12-03 15:35:00
11314449,ask hn: how much do you make at google?,,193,81,googsomeday,2016-03-18 19:55:00
11510673,ask hn: has google stopped showing page rank to public?,,2,1,techaddict009,2016-04-16 14:19:00
12243611,ask hn: what book have you given as a gift?,,360,514,schappim,2016-08-07 20:57:00
12424446,ask hn: what would you improve about human body?,,2,3,ne01,2016-09-04 14:17:00
11886753,"ask hn: need advice.my story:once an $90k jquery developer,now a useless lamer",,27,16,baybal2,2016-06-12 05:15:00
11844999,ask hn: password schema site,,3,3,hactually,2016-06-06 06:21:00
11340492,ask hn: critique of logo design ideas,,1,3,c_prompt,2016-03-22 22:38:00
10639834,ask hn: using a rented apartment for office space?,,8,7,HomeOffice,2015-11-28 03:03:00
11000073,ask hn: did you ever consider dropping out?,,8,21,amjaeger,2016-01-30 01:40:00
11610435,ask hn: how do you deal with abrasive personalities?,,3,4,grafelic,2016-05-02 10:52:00
12096534,ask hn: which startups will expand internationally in the next 1-2 years?,,9,3,rsmoore215,2016-07-14 19:24:00
10559148,ask hn: best desktop android running as vm?,,4,8,botw,2015-11-13 11:04:00
11734492,ask hn: is this a billion dollar business idea?,,3,5,thrwawy20160421,2016-05-19 22:55:00
12038660,ask hn: how to move from architecture to cod,,1,2,drieddust,2016-07-05 18:51:00
11404062,ask hn: is it stupid to store gb's of data without a dbms/ds/etc?,,2,7,erik14th,2016-04-01 11:26:00
10191938,ask hn: how do you feel about ad blockers?,,29,40,slsii,2015-09-09 15:16:00
12513340,ask hn: can you help this quadriplegic organise their medical information?,,4,1,escapologybb,2016-09-16 11:47:00
10334264,ask hn: burnt out in job after 9 months,,7,10,password03,2015-10-05 19:36:00
10984425,ask hn: what's your favorite physics demonstration?,,1,1,CarolineW,2016-01-27 23:24:00
12390627,ask hn: how do i perform given a 1 month probation period?,,8,22,pzk1,2016-08-30 14:48:00
10910454,ask hn: have you ever changed your dbms for a site running in production?,,3,4,poops,2016-01-15 16:53:00
11226904,ask hn: are there companies willing to sponsor visas for interns?,,1,4,noobie,2016-03-04 21:13:00
10876138,ask hn: why doesn't somebody buy every combination of the powerball?,,10,15,hanniabu,2016-01-10 17:35:00
12200240,ask hn: how do you know if an idea is worth running with?,,2,3,alexbanks,2016-08-01 04:44:00
11164378,ask hn: is it worth the scala's ordeal?,,1,3,basicscholar,2016-02-24 03:39:00
12571426,ask hn: why not openai hire using a kaggle competition?,,2,5,master_yoda_1,2016-09-24 16:03:00
12385873,ask hn: single-user task and project management recs?,,6,5,bradleyankrom,2016-08-29 22:13:00
10790890,ask hn: what is your favorite christmas fable?,,3,3,atmosx,2015-12-25 10:31:00
10357414,"ask hn: twitter ads support disaster, what to do?",,2,1,binarycrusader,2015-10-09 00:47:00
11450253,ask hn: how long would it take to crack the enigma code now?,,13,4,mangeletti,2016-04-07 20:12:00
11099836,ask hn: why is there only one reddit?,,8,6,fyrejuggler,2016-02-14 20:27:00
10256652,ask hn: need advice on startup options,,23,13,optionadvice,2015-09-22 04:41:00
12154997,ask hn: does anyone knows anything about pokemon go tech stack and architecture?,,3,1,pedrorijo91,2016-07-24 21:28:00
11873561,ask hn: chromium for windows (64) from an official and secure source,,1,3,mitm2mitm,2016-06-10 01:01:00
10456290,ask hn: should i deploy my code and lay off 80 people?,,82,62,nowherenice,2015-10-27 04:15:00
10535244,ask hn: best place for programmers to blog about code?,,3,6,jcuga,2015-11-09 19:35:00
12321200,ask hn: how important is general knowledge to you?,,2,3,inputcoffee,2016-08-19 16:25:00
11164708,ask hn: how do you track what you learn?,,7,9,pipu,2016-02-24 05:16:00
10926339,ask hn: are any startups working on text-to-speech?,,36,43,bossx,2016-01-18 19:32:00
10711421,ask hn: used to work for a yc backed company when i was 15,,3,7,kelvincobanaj,2015-12-10 16:22:00
10532504,ask hn: can you imagine using vr for things such as gaming?,,5,1,gloves,2015-11-09 11:49:00
10720381,ask hn: fair equity split after prototype and first client?,,2,2,d--b,2015-12-11 21:56:00
12389469,ask hn: would elon musk make a better president than hillary?,,7,6,christmm,2016-08-30 12:43:00
11286689,ask hn: why does no one talk about greenhouse gas reclamation?,,3,1,enknamel,2016-03-15 00:41:00
10400907,ask hn: why have none of the ~940 yc companies ever gone public via ipo?,,28,23,RockyMcNuts,2015-10-16 17:48:00
11908006,ask hn: early adopters for hire,,3,2,d_luaz,2016-06-15 09:04:00
12511714,ask hn: finding a partner for a unique request,,1,2,newman8r,2016-09-16 03:54:00
11523457,ask hn: iaas/paas providers for india region,,1,2,pbhowmic,2016-04-18 22:01:00
10977809,ask hn: new os x calculator?,,1,2,dyeje,2016-01-27 02:25:00
12330029,ask hn: why has the downvoting timelimit been reduced?,,46,78,aaron695,2016-08-21 08:42:00
11601247,ask hn: is a simple life desirable to you? why or why not?,,4,4,personlurking,2016-04-30 11:03:00
11509870,ask hn: think of novel ways ai may not be able to overwrite us,,1,3,bbunqq,2016-04-16 08:47:00
11075500,ask hn: could we please stop using the term 'bro'?,,3,4,jacquesm,2016-02-10 19:56:00
12224167,ask hn: does prezi still run their bug bounty program?,,2,4,foota,2016-08-04 08:13:00
11455449,ask hn: what to do when a chinese startup clones your website?,,131,128,bflesch,2016-04-08 15:40:00
12058647,ask hn: tdd-oriented resources for learning ios/swift programming?,,8,6,cauterized,2016-07-08 21:06:00
11586496,ask hn: canadian visa woes. should i try australia?,,22,32,visawoes,2016-04-28 03:58:00
10501877,ask hn: why upvotes not raising my karma?,,8,12,cdvonstinkpot,2015-11-03 19:24:00
12437608,ask hn: beside java what languages have a strong tooling/ide ecosystem on linux?,,4,7,soulbadguy,2016-09-06 17:22:00
11100074,ask hn: where have you decided to move your parse apps?,,4,2,bikamonki,2016-02-14 21:23:00
11634994,ask hn: machine learning overview for non-engineers,,8,3,servo,2016-05-05 10:30:00
10703020,ask hn: what would happen if everyone was a whistleblower on 1 jan 2016?,,1,3,cvs268,2015-12-09 11:09:00
11653813,ask hn: how's your experience running linux on a macbook?,,3,3,cmdz0rd,2016-05-08 12:47:00
11710698,ask hn: just how many developers am i competing against?,,2,1,prmph,2016-05-17 00:59:00
12393039,ask hn: anybody using web components (or polymer) in production?,,13,4,bananaoomarang,2016-08-30 19:17:00
11161199,ask hn: does hn move too fast for 'ask hn'?,,51,11,J-dawg,2016-02-23 18:44:00
12292248,ask hn: i'm a generalist developer i'd like to specialise. what should i choose?,,17,7,slice-beans,2016-08-15 18:10:00
10276583,ask hn: want to contribute in open source implementation of research papers,,9,14,gamekathu,2015-09-25 05:58:00
11306382,ask hn: does anyone still use del.icio.us?,,1,4,rayascott,2016-03-17 18:21:00
12144948,ask hn: what features would make up the ultimate person finance tool for you?,,2,2,alexkehr,2016-07-22 17:13:00
11545053,ask hn: best single board computer for computer vision?,,3,7,jgotti92,2016-04-21 20:19:00
12531025,ask hn: should i give equity to early employees?,,1,2,a3b2,2016-09-19 12:54:00
10618212,ask hn: developer performance metrics?,,6,18,canterburry,2015-11-23 23:57:00
10926639,ask hn: who moderates hn?,,1,1,chirau,2016-01-18 20:20:00
10708199,ask hn: can chess be used for crypto communication?,,3,4,capex,2015-12-10 01:15:00
11245136,ask hn: what are you paying less than $10/month for?,,3,5,mukgupta,2016-03-08 13:45:00
10247562,ask hn: what is your take on the theory of disruption?,,3,1,bobosha,2015-09-20 14:13:00
10703936,ask hn: do you want a service which will alert you about an airfare drop?,,1,2,s-stude,2015-12-09 14:56:00
12077364,ask hn: how can i demonstrate value as an onshore developer?,,3,1,J-dawg,2016-07-12 07:31:00
10940509,"ask hn: founders, how do you keep up genuine networking with a family and startup?",,2,1,leandot,2016-01-20 19:09:00
12358060,ask hn: what's the limits of planetary imaging?,,2,2,forgottenacc56,2016-08-25 10:49:00
10464326,ask hn: which pricing would you recommend? one-time payment or subscription?,,2,2,To_soo,2015-10-28 13:38:00
12260700,ask hn: is there a concept to icon mapping dictionary?,,5,2,scandox,2016-08-10 10:51:00
12388962,ask hn: how did you launch your product?,,23,15,palakz,2016-08-30 11:08:00
12185525,ask hn: how do you market your software startup/app?,,12,9,palerdot,2016-07-29 08:01:00
10991500,"ask hn: configuration management in 2016, how are you doing it?",,2,3,aprdm,2016-01-28 21:27:00
12358563,ask hn: learn another programming language,,3,2,aaossa,2016-08-25 12:47:00
11424514,ask hn: what's hot on machine learning today?,,6,7,aaossa,2016-04-04 19:12:00
11651250,ask hn: student loan for international students?,,1,2,rustymirror,2016-05-07 20:34:00
12384582,ask hn: where do you get your news from?,,1,2,ajsbae,2016-08-29 19:33:00
11552924,ask hn: how did my isp mitm a tls connection to the pirate bay?,,19,4,tls-intercepted,2016-04-22 22:18:00
10579526,ask hn: tor accessibility for throwaways?,,5,6,fabulist,2015-11-17 06:42:00
11845015,ask hn: what are some ways to work with large amounts of data quickly?,,5,8,nstart,2016-06-06 06:25:00
10349846,ask hn: how to find a job in the bay area quickly?,,16,7,bonobo3000,2015-10-07 23:21:00
11798821,ask hn: have any of you switched to bash on windows?,,70,65,ywecur,2016-05-29 23:54:00
11931977,"ask hn: can't come up with a good startup idea, shall i just get a job?",,8,10,nnd,2016-06-19 06:03:00
11443685,ask hn: bay area hack nights?,,1,2,horsecaptin,2016-04-07 00:43:00
11016781,ask hn: why the hell can't you return my email?,,8,14,flippyhead,2016-02-02 00:20:00
11101878,ask hn: your thoughts about online developer recruitment tools like hackerrank?,,52,50,ninadmhatre,2016-02-15 06:53:00
10441414,ask hn: what do you want to see on your browser's new tab page?,,3,2,newtabpage,2015-10-23 21:32:00
10889971,ask hn: online learning,,8,4,tmaly,2016-01-12 20:07:00
10472427,ask hn: with the following experience what could i be making?,,1,1,xdinomode,2015-10-29 16:50:00
12284629,ask hn: any great talks you would like to share?,,47,12,jsnathan,2016-08-14 07:28:00
12485320,ask hn: what was your eureka moment while programming?,,3,2,minionslave,2016-09-13 02:52:00
10856925,ask hn: which is best google office outside us ?,,2,4,haidrali,2016-01-07 09:21:00
10803123,ask hn: what project are you working on over xmas?,,5,2,ekpyrotic,2015-12-28 20:21:00
12105340,ask hn: when twitter is going to fix it's url shortening?,,7,3,vikasr111,2016-07-16 05:25:00
12270841,ask hn: what are the benefits of having a project webpage vs. github readme?,,3,7,aelsabbahy,2016-08-11 19:09:00
10824704,ask hn: what is your advise to move up the ladder?  any anecdotes?,,3,1,gisnotgoogle,2016-01-02 02:40:00
10520115,"ask hn: advice  whoishiring  according to my profile, would you hire me?",,13,14,theviajerock,2015-11-06 15:59:00
10998486,ask hn: what should we fund at yc research?,,316,520,sama,2016-01-29 21:03:00
12299282,ask hn: how are you using serverless architecture in production?,,8,7,kcoleman731,2016-08-16 18:04:00
12376703,ask hn: elm-like javascript framework?,,6,3,melle,2016-08-28 14:41:00
10491146,ask hn: ncurses first development,,2,1,jlebrech,2015-11-02 10:59:00
10904333,ask hn: what is your favorite tech prank?,,18,40,ternbot,2016-01-14 20:45:00
11138524,ask hn: where are 150k to 200k salary job in silicon valley?,,43,31,ugenetics,2016-02-20 02:58:00
12018341,ask hn: how to consistently work 60+ hrs a week?,,2,9,lonely_rebel,2016-07-01 18:06:00
12525751,ask hn: can 32-bit interact with 64-bit?,,1,1,sinnska,2016-09-18 15:51:00
11239132,ask hn: who's making $300k to $1m as a cloud engineer?,,111,94,sgustard,2016-03-07 14:45:00
10469342,ask hn: what novels feature realistic computing?,,1,2,sago,2015-10-29 04:51:00
11832883,ask hn: what to do when a website violates their own tos and sells your data?,,1,3,MOARDONGZPLZ,2016-06-03 20:10:00
12202867,ask hn: who wants to be hired? (august 2016),,22,118,whoishiring,2016-08-01 15:01:00
10557692,ask hn: freelancing tips,,3,2,anymys,2015-11-13 02:35:00
10362809,ask hn: home network for 1g fiber internet,,4,3,heuermh,2015-10-09 19:47:00
11007397,ask hn: is a second master's degree worth it?,,5,7,mirchada776,2016-01-31 18:44:00
11006376,ask hn: how much you spend on rent?,,1,6,Raed667,2016-01-31 13:52:00
10750324,ask hn: in what way niki.ai and operator can change future of commerce?,,2,1,nikitarajdan,2015-12-17 08:59:00
11334074,ask hn: what's the best platform for e-commerce?,,2,2,stevofolife,2016-03-22 02:42:00
10427084,ask hn: ever worked on maintaining software of which source code has been lost?,,3,3,wkoszek,2015-10-21 17:45:00
11810591,ask hn: how do you sync your source tree from the host to the vm?,,3,2,chadaustin,2016-05-31 21:53:00
10886241,"ask hn: what should i give priority, lisp, haskell, or the dragon book?",,6,12,thegenius2000,2016-01-12 08:39:00
10351781,ask hn: which of these job ad writing strategies do you use?,,3,1,klaut,2015-10-08 10:15:00
11404260,ask hn: renegotiating rate with consulting firm,,5,5,marktangotango,2016-04-01 12:22:00
11023110,ask hn: why does hacker news's website look like shit?,,3,6,crispytx,2016-02-02 22:15:00
11407156,ask hn: does anyone else hate april fools' day?,,2,3,victorhugo31337,2016-04-01 18:16:00
11198918,ask hn: what to do when manager starts forcing people out?,,6,1,THRWAWA20160222,2016-02-29 21:55:00
10534690,ask hn: what project are you most proud of?,,30,27,tech_crawl_,2015-11-09 18:14:00
12497202,ask hn: what are some well documented reactjs applications?,,18,5,whicks,2016-09-14 14:31:00
11249903,ask hn: how do i tell so that its impractical to be a temp non-mobile developer?,,3,1,hnthrowaway488,2016-03-09 00:19:00
11398983,ask hn: why use coreos and what are its advantages?,,7,1,kishansundar,2016-03-31 17:37:00
11745166,ask hn: why not invest in random companies and hire random employees?,,7,8,baron816,2016-05-21 16:15:00
11741592,ask hn: has anyone here successfully applied to stripe atlas?,,10,7,laurencei,2016-05-20 21:17:00
11686972,ask hn: org charts and job titles,,2,2,aesthetics1,2016-05-12 21:40:00
12077551,ask hn: what are possible drawbacks of using a company in singapore?,,6,2,ianderf,2016-07-12 08:30:00
12000118,ask hn: did anyone's life ever gotten more comfortable after accepting funding?,,96,53,tehayj,2016-06-29 07:51:00
11778512,ask hn: am i just burnt out or should i find a new career?,,15,9,amiburntout,2016-05-26 15:11:00
10209603,ask hn: what research areas would you consider if you were to start a cs phd?,,4,7,slordy,2015-09-12 22:26:00
11625499,ask hn: why does etsy have so many items titled do not purchase?,,1,2,hoodoof,2016-05-04 01:16:00
12567645,ask hn: what do you wish someone would build?,,171,477,prmph,2016-09-23 20:18:00
12175732,ask hn: why are e-books sold for the same price as printed books,,3,3,neogenix,2016-07-27 19:16:00
12056035,ask hn: github vs. gitlab?,,65,111,ghettosoak,2016-07-08 15:07:00
11427929,"ask hn: i hate working alone, but i want to pursue my startup",,19,18,slagfart,2016-04-05 04:55:00
10696254,ask hn: what are the recruitment tools/plugins used by startups?,,4,4,himanshuy,2015-12-08 13:44:00
10619195,ask hn: should i use my old mailing list?,,1,2,jakejake,2015-11-24 04:59:00
10457538,ask hn: are there api centric frameworks that have the same traction as rails?,,14,17,thomasfromcdnjs,2015-10-27 12:31:00
11107711,ask hn: how long do you work per day?,,2,1,ripitrust,2016-02-16 03:25:00
12215184,ask hn: websites/services like nugget.one,,7,6,isuckatcoding,2016-08-03 02:36:00
10921244,ask hn: when will you ride an autonomous taxi?,,1,1,source99,2016-01-17 21:49:00
11958719,ask hn: what language has the best developer experience?,,11,31,xupybd,2016-06-23 03:46:00
11713727,ask hn: has technology benefited the classroom?,,7,11,Snackchez,2016-05-17 14:07:00
11118854,ask hn: how can i visualize my skills,,1,1,erkanerol,2016-02-17 16:18:00
12104482,ask hn: why y combinator? why not y combinator?,,14,7,yeukhon,2016-07-15 23:35:00
11827750,ask hn: is there an up-to-date global index of conferences?,,11,1,hoodoof,2016-06-03 01:44:00
11814734,ask hn: best read on http cookies?,,2,1,dedalus,2016-06-01 14:48:00
11515307,ask hn: describe your first enterprise sale,,496,96,hackerews,2016-04-17 17:18:00
11064509,ask hn: best time for show hn on hackernews?,,1,1,a_shiri,2016-02-09 10:56:00
10650662,ask hn: ever use front end framework mithril.js?,,7,5,hanniabu,2015-11-30 17:49:00
12532431,"ask hn: those with small side projects, where did you find part-time talent?",,2,2,phankinson,2016-09-19 16:04:00
10419940,ask hn: wireless hdmi for macbook to tv,,2,1,tmaly,2015-10-20 15:54:00
11953286,ask hn: what (lightweight) bug tracker do you use?,,4,7,neilellis,2016-06-22 12:23:00
11971957,ask hn: how do i differentiate myself in the construction industry?,,3,6,dhruvkar,2016-06-24 17:56:00
11752019,"ask hn: in a hyper conformist world, will you raise your kids as free thinkers?",,1,1,spacewhale,2016-05-23 05:11:00
12338287,ask hn: recommendations for too-quiet open office?,,3,3,graham1776,2016-08-22 18:23:00
11798550,ask hn: specializing in a technical domain,,11,2,votr,2016-05-29 22:38:00
10825621,ask hn: front-end dev trends for 2016,,3,1,danielovichdk,2016-01-02 09:04:00
10729880,ask hn: can we have a read later for the posts?,,18,20,ForFreedom,2015-12-14 07:57:00
12381002,ask hn: how much should i charge per hour as developer?,,4,4,user7878,2016-08-29 10:20:00
11608557,ask hn: think about the physics of economic growth,,1,4,pygy_,2016-05-02 00:38:00
11325993,ask hn: what is the term for faking automation by using human labor?,,8,15,hotpockets,2016-03-21 03:19:00
10660829,ask hn: my farm approached by a solar company to lease land-what should i learn?,,6,12,giltleaf,2015-12-02 03:53:00
12189682,ask hn: view count for submissions,,1,4,specialist,2016-07-29 20:21:00
11648413,"ask hn: as a u.s. developer, how do i transition to working abroad?",,5,2,every_other,2016-05-07 04:37:00
11791911,ask hn: would you use a messaging app that requires nor a phone number or email?,,1,6,karimdag,2016-05-28 15:18:00
10886022,ask hn: should learn/switch to javascript programming (a java developer),,4,2,nanospeck,2016-01-12 07:16:00
11311607,ask hn: what newsletters do you read and recommend?,,1,1,praveenh,2016-03-18 13:26:00
10903160,ask hn: best books/resources on technical writing?,,33,10,philippnagel,2016-01-14 18:12:00
11320276,ask hn: best book (or other media) to learn lua from?,,4,5,Sturmrufer,2016-03-19 20:27:00
12030501,ask hn: how would you reimagine email?,,3,3,kuro-kuris,2016-07-04 13:09:00
10202408,ask hn: how developers in enterprises and startups can spend money?,,8,2,bestan,2015-09-11 07:27:00
10644373,ask hn: how do develop a side project when you have a 40hr/week job?,,153,128,ciaoben,2015-11-29 11:23:00
12350080,ask hn: is downloading and storing user-supplied url content legal?,,6,1,prmph,2016-08-24 06:17:00
11364689,"ask hn: did tay, microsoft ai, give you a sneak peek of how dangerous ai can be?",,1,2,adarsh_thampy,2016-03-26 06:24:00
10690606,ask hn : which job has the brightest futur? crm consultant or bi consultant,,1,1,migthor,2015-12-07 16:49:00
12373421,ask hn: is there a programming language with embedded testing support?,,15,11,maramono,2016-08-27 18:05:00
10593700,ask hn: how to get us h1b visa when located abroad?,,1,4,zeusdx,2015-11-19 09:33:00
10937310,ask hn: couldn't hn submit say a link was already submitted even if title gt 80?,,1,3,chris-at,2016-01-20 11:19:00
12451732,ask hn: google analytics realtime down for me,,15,10,the-dude,2016-09-08 10:28:00
12477891,ask hn: how best to describe my service?,,7,5,ishener,2016-09-12 07:47:00
12530100,ask hn: where in european union should i move to found a startup?,,8,7,cosmorocket,2016-09-19 09:45:00
11321533,ask hn: how do i become a sales engineer?,,17,7,tsax,2016-03-20 02:37:00
10892643,ask hn: how long did it take for you to get jaded in this industry?,,15,14,askafriend,2016-01-13 06:29:00
11413681,ask hn: how do you learn complex/difficult material online?,,1,1,impish19,2016-04-02 21:56:00
11339117,"ask hn: publishing on personal vs. ""company"" blog",,5,6,mxmpawn,2016-03-22 19:07:00
10325360,ask hn: should google acquire evernote and merge it with their google keep?,,11,9,byaruhaf,2015-10-03 21:01:00
12286547,ask hn: how to prepare for a front-end developer interview?,,209,135,eesta,2016-08-14 17:50:00
10917361,ask hn: do you work remotely? would you use a robot?,,6,9,avr,2016-01-16 23:23:00
12496525,ask hn: is swift worth learning if i'm not into ios development?,,10,7,0x70run,2016-09-14 13:17:00
10811572,ask hn: how can i offline read the top 100 hn stories over the last week?,,5,1,vinnyglennon,2015-12-30 10:41:00
12560452,"ask hn: people who looked down upon node.js/js, has es6/etc. changed your views?",,5,5,zuck9,2016-09-22 21:19:00
11381083,"ask hn: are specializations at udacity, coursera etc worth it?",,21,9,vijayr,2016-03-29 13:00:00
12078358,ask hn: how to piss off a programmer?,,5,9,LukeFitzpatrick,2016-07-12 12:09:00
12492519,ask hn: can anyone recommend debt collection cloud software?,,2,1,marcamillion,2016-09-13 21:43:00
11421655,ask hn: no profitability and raises why the guilt?,,5,14,djmill,2016-04-04 13:25:00
10822086,ask hn: has anyone found employment through who wants to be hired threads?,,25,16,baccheion,2016-01-01 15:29:00
10201924,ask hn: how does a tv show recording get to the networks?,,1,2,gavreh,2015-09-11 03:51:00
11073230,ask hn: cheap tablet?,,1,1,dyeje,2016-02-10 15:12:00
10813746,ask hn: struggling to pay rent this month. can i help you with a gig?,,251,37,_whynow,2015-12-30 19:20:00
11257260,ask hn: best excel export module for nodejs?,,2,1,dominhhai,2016-03-10 03:35:00
10777433,ask hn: what would it take to free typescript from the javascript shackles?,,2,1,cdnsteve,2015-12-22 12:54:00
11992582,ask hn: why is academic language so redundant?,,2,4,50CNT,2016-06-28 10:14:00
11883948,ask hn: want to learn html and css and also get your code reviewed?,,1,1,manibatra,2016-06-11 16:08:00
12351391,ask hn: why is there such high turnover among designers,,1,2,lscore720,2016-08-24 12:07:00
11910987,ask hn: are drones legal to fly indoors around people?,,2,1,sharemywin,2016-06-15 18:21:00
10436466,ask hn: how can i tell if i have programming aptitude?,,49,101,canicode,2015-10-23 02:22:00
10669587,ask hn: what are some good android apps to encrypt files on android?,,4,2,enitihas,2015-12-03 14:07:00
11049375,ask hn: is it worth starting a saas in a niche that already has a clear leader?,,90,52,iDemonix,2016-02-06 19:39:00
10781548,ask hn: good courses on design?,,9,2,plet,2015-12-23 01:46:00
12088843,ask hn: how to deal with family not supportive of you doing a startup?,,8,5,panicocats,2016-07-13 19:14:00
11791175,ask hn: why exactly do you dislike oculus?,,7,12,max_,2016-05-28 10:33:00
10289230,ask hn: is there a pan-english accent?,,4,11,burritofanatic,2015-09-28 07:05:00
12168709,ask hn: what's the best material to learn racket?,,14,5,pedrodelfino,2016-07-26 21:03:00
11229017,ask hn: how do you split up the initial work on a complex project?,,9,3,bigblind,2016-03-05 09:56:00
12314984,ask hn: website vs. mobile app for conference goers,,2,3,galazzah,2016-08-18 18:13:00
11626917,"ask hn: what are your monitoring data retention policies, and why?",,3,1,movedx,2016-05-04 08:10:00
11027577,ask hn: how do you find early adopters?,,1,4,tixocloud,2016-02-03 16:55:00
12235726,"ask hn: what service do you wish exists, but doesn't?",,2,2,franze,2016-08-05 20:59:00
11186203,ask hn: what linux distro would you love to have preinstalled in your new pc?,,5,7,ghoshbishakh,2016-02-27 05:33:00
11772626,ask hn: where do you host your static site?,,2,3,Wonnk13,2016-05-25 19:59:00
11782075,ask hn: 2fa hardware?,,17,13,MTemer,2016-05-26 22:09:00
10301582,ask hn: what's stopping you from starting up?,,3,20,nikhildaga,2015-09-30 03:39:00
10533215,ask hn: ocr solutions,,3,3,vinnyglennon,2015-11-09 14:36:00
12478055,"ask hn: i'm 23, and i dislike my job as a software engineer",,38,45,sk14,2016-09-12 08:33:00
12521022,ask hn: what is your favourite roald dhall book?,,2,1,muzster,2016-09-17 15:58:00
11330994,ask hn: what laptop *do* i buy then?,,1,6,quii,2016-03-21 19:21:00
11991529,ask hn: how does your company manage passwords?,,4,4,westoque,2016-06-28 04:41:00
12213107,ask hn: what do you use as a shell script replacement?,,2,4,ohgh1ieD,2016-08-02 20:27:00
11565644,ask hn: what do you think about or landing page?,,3,3,svirelka,2016-04-25 17:07:00
12297885,ask hn: aws or bust? support the aws services or compete with them?,,2,1,xchaotic,2016-08-16 14:59:00
10526396,ask hn: how to keep overseas contractors aligned with non technical founders?,,6,17,mooreds,2015-11-07 21:58:00
11458024,ask hn: anyone want to help me make a social network for frequent flyers?,,1,2,ahacker1,2016-04-08 21:13:00
10663740,ask hn: assume the universe is a simulation. why is c the speed of light?,,2,3,vinaybn,2015-12-02 16:05:00
10977320,ask hn: hacker news slack channel?,,1,4,jfornear,2016-01-27 00:18:00
11963983,ask hn: what has machine learning done for you?,,7,2,spdustin,2016-06-23 20:18:00
10598732,ask hn: best way to learn async development?,,9,3,staticautomatic,2015-11-20 00:25:00
11582229,ask hn: how much reliance on 3rd party tech is too much?,,10,10,charliesdad,2016-04-27 16:59:00
11489422,ask hn: does anyone use css flexbox in production?,,2,2,pattle,2016-04-13 16:06:00
12311529,ask hn: what is the most useful script for your business or startup?,,65,50,david90,2016-08-18 10:50:00
10534394,ask hn: what would you tell your 20 something years old self?,,24,47,meta_pseudo,2015-11-09 17:31:00
11921603,ask hn: resources for web design inspiration?,,1,1,sarreph,2016-06-17 09:45:00
10372988,ask hn: which open source projects are tackling social problems out there?,,2,2,gpestana,2015-10-12 07:17:00
10212132,ask hn: how can i help others?,,4,5,boogdan,2015-09-13 17:44:00
11326316,ask hn: what are good product manager qualities,,4,1,m1117,2016-03-21 05:00:00
10533306,ask hn: is there a masterbation-free site where i can have random conversations?,,16,28,notetoself,2015-11-09 14:54:00
10460145,ask hn: exciting things to study(in cs) to break out of plateau?,,2,1,rayalez,2015-10-27 18:37:00
12163462,ask hn: building an email killer,,4,3,paekut,2016-07-26 05:11:00
10352002,ask hn: am i going to hell for doing this?,,1,1,amInvestigator,2015-10-08 11:31:00
10500087,ask hn: in what order did the best and worst periods in your career come?,,30,22,vonklaus,2015-11-03 15:20:00
12198876,ask hn: spending my free time in video games. it's eating me. suggestions?,,18,41,riotvan,2016-07-31 21:09:00
12292074,ask hn: how has your life changed since working remotely/digital nomading,,5,1,tsaprailis,2016-08-15 17:49:00
11280278,ask hn: what percent of your income do you spend at amazon?,,2,1,peterchane,2016-03-14 00:51:00
10801741,ask hn: arduino or raspberry pi for teenager?,,3,1,tmaly,2015-12-28 16:05:00
11016409,"ask hn: what (obscure?) areas of tech are engaging, sane, and incredibly stable?",,6,4,i336_,2016-02-01 23:10:00
10265167,ask hn: what hard problems in the world still need solving?,,2,1,irl_zebra,2015-09-23 14:29:00
12125978,ask hn: great coding stories,,17,10,anfroid555,2016-07-20 00:25:00
11439441,ask hn: why are clickbait titles bad?,,1,5,luchadorvader,2016-04-06 15:34:00
11301239,ask hn: what's with the micro/tiny/minimal libraries trend?,,1,3,bgar,2016-03-16 22:40:00
